Temp,Dir,Pot1,Pot2
152,Up,-2.259,7.221
152,Up,-2.259,7.226
152,Up,-2.254,7.226
152,Up,-2.254,7.221
152,Up,-2.259,7.231
152,Up,-2.259,7.231
152,Up,-2.264,7.236
152,Up,-2.264,7.241
152,Up,-2.259,7.231
152,Up,-2.264,7.231
152,Up,-2.259,7.236
152,Up,-2.259,7.236
152,Up,-2.259,7.226
152,Up,-2.264,7.236
152,Up,-2.259,7.236
152,Up,-2.264,7.236
152,Up,-2.264,7.241
152,Up,-2.264,7.25
152,Up,-2.264,7.241
152,Up,-2.264,7.245
152,Up,-2.264,7.241
152,Up,-2.264,7.241
152,Up,-2.269,7.245
152,Up,-2.264,7.25
152,Up,-2.269,7.241
152,Up,-2.269,7.25
152,Up,-2.269,7.25
152,Up,-2.269,7.245
152,Up,-2.269,7.25
152,Up,-2.274,7.25
152,Up,-2.278,7.25
152,Up,-2.269,7.25
152,Up,-2.274,7.25
152,Up,-2.269,7.25
152,Up,-2.274,7.26
152,Up,-2.274,7.26
152,Up,-2.278,7.255
152,Up,-2.274,7.26
152,Up,-2.278,7.255
152,Up,-2.274,7.255
152,Up,-2.274,7.26
152,Up,-2.278,7.27
152,Up,-2.278,7.26
152,Up,-2.274,7.265
152,Up,-2.274,7.27
152,Up,-2.278,7.265
152,Up,-2.278,7.27
152,Up,-2.278,7.26
152,Up,-2.278,7.26
152,Up,-2.283,7.27
152,Up,-2.278,7.265
152,Up,-2.278,7.27
152,Up,-2.274,7.275
152,Up,-2.278,7.275
152,Up,-2.283,7.27
152,Up,-2.278,7.275
152,Up,-2.278,7.275
152,Up,-2.283,7.27
152,Up,-2.283,7.275
152,Up,-2.283,7.275
152,Up,-2.283,7.27
152,Up,-2.283,7.275
152,Up,-2.283,7.275
152,Up,-2.283,7.275
152,Up,-2.293,7.275
152,Up,-2.283,7.28
152,Up,-2.288,7.275
152,Up,-2.283,7.28
152,Up,-2.293,7.284
152,Up,-2.293,7.275
152,Up,-2.288,7.284
152,Up,-2.293,7.289
152,Up,-2.293,7.28
152,Up,-2.293,7.284
152,Up,-2.288,7.284
152,Up,-2.298,7.289
152,Up,-2.293,7.289
152,Up,-2.298,7.284
152,Up,-2.293,7.284
152,Up,-2.293,7.294
152,Up,-2.298,7.294
152,Up,-2.293,7.289
152,Up,-2.298,7.289
152,Up,-2.298,7.294
152,Up,-2.298,7.294
152,Up,-2.298,7.299
152,Up,-2.293,7.299
152,Up,-2.298,7.294
152,Up,-2.298,7.299
152,Up,-2.303,7.299
152,Up,-2.303,7.294
152,Up,-2.293,7.299
152,Up,-2.298,7.294
152,Up,-2.298,7.299
152,Up,-2.298,7.304
152,Up,-2.298,7.299
152,Up,-2.298,7.289
152,Up,-2.298,7.299
152,Up,-2.298,7.299
152,Up,-2.303,7.299
152,Up,-2.298,7.309
152,Up,-2.298,7.304
152,Up,-2.303,7.299
152,Up,-2.303,7.309
152,Up,-2.303,7.309
152,Up,-2.303,7.309
152,Up,-2.298,7.304
152,Up,-2.303,7.309
152,Up,-2.308,7.304
152,Up,-2.303,7.309
152,Up,-2.303,7.304
152,Up,-2.303,7.304
152,Up,-2.303,7.309
152,Up,-2.303,7.309
152,Up,-2.308,7.299
152,Up,-2.303,7.299
152,Up,-2.303,7.309
152,Up,-2.303,7.304
152,Up,-2.303,7.309
152,Up,-2.303,7.314
152,Up,-2.308,7.309
152,Up,-2.303,7.309
152,Up,-2.303,7.304
152,Up,-2.298,7.309
152,Up,-2.303,7.309
152,Up,-2.303,7.314
152,Up,-2.303,7.304
152,Up,-2.303,7.309
152,Up,-2.298,7.314
152,Up,-2.298,7.304
152,Up,-2.303,7.314
152,Up,-2.303,7.309
152,Up,-2.303,7.309
152,Up,-2.303,7.309
152,Up,-2.303,7.309
152,Up,-2.303,7.304
152,Up,-2.303,7.309
152,Up,-2.308,7.319
152,Up,-2.303,7.314
152,Up,-2.303,7.314
152,Up,-2.303,7.314
152,Up,-2.303,7.314
152,Up,-2.308,7.314
152,Up,-2.308,7.309
152,Up,-2.308,7.309
152,Up,-2.308,7.314
152,Up,-2.308,7.319
152,Up,-2.308,7.304
152,Up,-2.303,7.314
152,Up,-2.308,7.314
152,Up,-2.308,7.304
152,Up,-2.308,7.314
152,Up,-2.308,7.309
152,Up,-2.303,7.309
152,Up,-2.308,7.319
152,Up,-2.313,7.309
152,Up,-2.308,7.304
152,Up,-2.303,7.314
152,Up,-2.303,7.319
152,Up,-2.313,7.314
152,Up,-2.308,7.314
152,Up,-2.308,7.319
152,Up,-2.313,7.304
152,Up,-2.308,7.319
152,Up,-2.308,7.319
152,Up,-2.317,7.314
152,Up,-2.313,7.324
152,Up,-2.313,7.319
152,Up,-2.313,7.314
152,Up,-2.308,7.319
152,Up,-2.308,7.319
152,Up,-2.313,7.319
152,Up,-2.313,7.324
152,Up,-2.313,7.319
152,Up,-2.313,7.319
152,Up,-2.313,7.319
152,Up,-2.313,7.319
152,Up,-2.313,7.324
152,Up,-2.317,7.324
152,Up,-2.313,7.324
152,Up,-2.313,7.319
152,Up,-2.313,7.324
152,Up,-2.313,7.319
152,Up,-2.308,7.319
152,Up,-2.313,7.328
152,Up,-2.313,7.328
152,Up,-2.317,7.324
152,Up,-2.317,7.328
152,Up,-2.313,7.324
152,Up,-2.317,7.324
152,Up,-2.313,7.319
152,Up,-2.317,7.324
152,Up,-2.317,7.319
152,Up,-2.317,7.319
152,Up,-2.317,7.314
152,Up,-2.313,7.314
152,Up,-2.313,7.319
152,Up,-2.317,7.319
152,Up,-2.317,7.319
152,Up,-2.317,7.314
152,Up,-2.317,7.314
152,Up,-2.317,7.319
152,Up,-2.313,7.314
152,Up,-2.317,7.324
152,Up,-2.317,7.319
152,Up,-2.322,7.319
152,Up,-2.317,7.319
152,Up,-2.317,7.314
152,Up,-2.317,7.319
152,Up,-2.317,7.319
152,Up,-2.322,7.324
152,Up,-2.322,7.328
152,Up,-2.322,7.324
152,Up,-2.322,7.319
152,Up,-2.317,7.319
152,Up,-2.317,7.328
152,Up,-2.322,7.319
152,Up,-2.322,7.328
152,Up,-2.317,7.314
152,Up,-2.322,7.314
152,Up,-2.327,7.319
152,Up,-2.322,7.319
152,Up,-2.322,7.314
152,Up,-2.322,7.319
152,Up,-2.322,7.319
152,Up,-2.327,7.319
152,Up,-2.327,7.319
152,Up,-2.322,7.319
152,Up,-2.322,7.314
152,Up,-2.322,7.319
152,Up,-2.327,7.324
152,Up,-2.327,7.319
152,Up,-2.327,7.319
152,Up,-2.322,7.319
152,Up,-2.322,7.319
152,Up,-2.332,7.324
152,Up,-2.327,7.324
152,Up,-2.327,7.319
152,Up,-2.327,7.328
152,Up,-2.327,7.328
152,Up,-2.332,7.319
152,Up,-2.332,7.319
152,Up,-2.327,7.324
152,Up,-2.327,7.324
152,Up,-2.327,7.324
152,Up,-2.327,7.319
152,Up,-2.332,7.324
152,Up,-2.332,7.328
152,Up,-2.327,7.324
152,Up,-2.327,7.324
152,Up,-2.327,7.328
152,Up,-2.332,7.328
152,Up,-2.337,7.324
152,Up,-2.327,7.328
152,Up,-2.327,7.328
152,Up,-2.332,7.328
152,Up,-2.332,7.328
152,Up,-2.337,7.333
152,Up,-2.332,7.328
152,Up,-2.332,7.328
152,Up,-2.332,7.333
152,Up,-2.337,7.324
152,Up,-2.332,7.333
152,Up,-2.332,7.333
152,Up,-2.337,7.333
152,Up,-2.337,7.328
152,Up,-2.332,7.333
152,Up,-2.337,7.333
152,Up,-2.332,7.338
152,Up,-2.337,7.333
152,Up,-2.337,7.328
152,Up,-2.337,7.328
152,Up,-2.337,7.333
152,Up,-2.342,7.333
152,Up,-2.337,7.338
152,Up,-2.332,7.333
152,Up,-2.342,7.328
152,Up,-2.337,7.338
152,Up,-2.342,7.333
152,Up,-2.337,7.333
152,Up,-2.337,7.338
152,Up,-2.347,7.333
152,Up,-2.342,7.333
152,Up,-2.337,7.338
152,Up,-2.342,7.343
152,Up,-2.337,7.333
152,Up,-2.342,7.338
152,Up,-2.337,7.343
152,Up,-2.342,7.333
152,Up,-2.337,7.338
152,Up,-2.342,7.343
152,Up,-2.342,7.333
152,Up,-2.337,7.338
152,Up,-2.337,7.343
152,Up,-2.342,7.328
152,Up,-2.337,7.338
152,Up,-2.337,7.338
152,Up,-2.342,7.338
152,Up,-2.337,7.333
152,Up,-2.337,7.338
152,Up,-2.342,7.343
152,Up,-2.342,7.338
152,Up,-2.337,7.338
152,Up,-2.337,7.333
152,Up,-2.342,7.343
152,Up,-2.342,7.333
152,Up,-2.342,7.333
152,Up,-2.342,7.338
152,Up,-2.337,7.333
152,Up,-2.342,7.338
152,Up,-2.342,7.333
152,Up,-2.337,7.333
152,Up,-2.342,7.338
152,Up,-2.337,7.348
152,Up,-2.337,7.338
152,Up,-2.337,7.333
152,Up,-2.332,7.338
152,Up,-2.337,7.338
152,Up,-2.342,7.338
152,Up,-2.337,7.343
152,Up,-2.337,7.333
152,Up,-2.337,7.333
152,Up,-2.337,7.338
152,Up,-2.342,7.348
152,Up,-2.347,7.338
152,Up,-2.337,7.338
152,Up,-2.337,7.343
152,Up,-2.337,7.338
152,Up,-2.342,7.343
152,Up,-2.337,7.343
152,Up,-2.342,7.338
152,Up,-2.337,7.343
152,Up,-2.337,7.348
152,Up,-2.342,7.343
152,Up,-2.332,7.343
152,Up,-2.337,7.348
152,Up,-2.342,7.348
152,Up,-2.337,7.343
152,Up,-2.332,7.343
152,Up,-2.337,7.338
152,Up,-2.342,7.348
152,Up,-2.342,7.343
152,Up,-2.337,7.338
152,Up,-2.332,7.348
152,Up,-2.337,7.343
152,Up,-2.342,7.338
152,Up,-2.337,7.338
152,Up,-2.337,7.343
152,Up,-2.342,7.343
152,Up,-2.342,7.348
152,Up,-2.342,7.343
152,Up,-2.337,7.338
152,Up,-2.342,7.348
152,Up,-2.342,7.343
152,Up,-2.337,7.343
152,Up,-2.337,7.348
152,Up,-2.332,7.348
152,Up,-2.342,7.348
152,Up,-2.337,7.343
152,Up,-2.337,7.343
152,Up,-2.342,7.343
152,Up,-2.342,7.343
152,Up,-2.342,7.343
152,Up,-2.337,7.338
152,Up,-2.342,7.348
152,Up,-2.342,7.343
152,Up,-2.337,7.338
152,Up,-2.342,7.348
152,Up,-2.337,7.348
152,Up,-2.342,7.343
152,Up,-2.337,7.343
152,Up,-2.332,7.348
152,Up,-2.342,7.343
152,Up,-2.342,7.348
152,Up,-2.337,7.343
152,Up,-2.337,7.338
152,Up,-2.337,7.348
152,Up,-2.337,7.353
152,Up,-2.342,7.343
152,Up,-2.337,7.348
152,Up,-2.337,7.348
152,Up,-2.337,7.343
152,Up,-2.337,7.353
152,Up,-2.337,7.348
152,Up,-2.337,7.343
152,Up,-2.337,7.348
152,Up,-2.342,7.348
152,Up,-2.342,7.348
152,Up,-2.337,7.348
152,Up,-2.337,7.353
152,Up,-2.342,7.348
152,Up,-2.342,7.348
152,Up,-2.337,7.338
152,Up,-2.337,7.348
152,Dn,-2.337,7.377
152,Dn,-2.342,7.363
152,Dn,-2.337,7.377
152,Dn,-2.332,7.377
152,Dn,-2.337,7.372
152,Dn,-2.342,7.372
152,Dn,-2.337,7.372
152,Dn,-2.337,7.368
152,Dn,-2.337,7.372
152,Dn,-2.342,7.368
152,Dn,-2.337,7.363
152,Dn,-2.337,7.368
152,Dn,-2.337,7.377
152,Dn,-2.342,7.368
152,Dn,-2.337,7.372
152,Dn,-2.337,7.377
152,Dn,-2.342,7.372
152,Dn,-2.337,7.372
152,Dn,-2.342,7.368
152,Dn,-2.332,7.368
152,Dn,-2.337,7.377
152,Dn,-2.342,7.368
152,Dn,-2.332,7.368
152,Dn,-2.337,7.372
152,Dn,-2.342,7.377
152,Dn,-2.337,7.368
152,Dn,-2.337,7.368
152,Dn,-2.337,7.372
152,Dn,-2.342,7.372
152,Dn,-2.337,7.368
152,Dn,-2.337,7.372
152,Dn,-2.337,7.372
152,Dn,-2.337,7.368
152,Dn,-2.337,7.372
152,Dn,-2.337,7.368
152,Dn,-2.337,7.368
152,Dn,-2.332,7.368
152,Dn,-2.337,7.363
152,Dn,-2.332,7.377
152,Dn,-2.337,7.368
152,Dn,-2.337,7.368
152,Dn,-2.342,7.372
152,Dn,-2.332,7.372
152,Dn,-2.337,7.372
152,Dn,-2.337,7.372
152,Dn,-2.327,7.372
152,Dn,-2.332,7.377
152,Dn,-2.332,7.368
152,Dn,-2.332,7.372
152,Dn,-2.342,7.372
152,Dn,-2.332,7.377
152,Dn,-2.337,7.372
152,Dn,-2.342,7.368
152,Dn,-2.332,7.368
152,Dn,-2.337,7.377
152,Dn,-2.337,7.368
152,Dn,-2.332,7.372
152,Dn,-2.337,7.372
152,Dn,-2.337,7.363
152,Dn,-2.332,7.372
152,Dn,-2.332,7.372
152,Dn,-2.337,7.368
152,Dn,-2.332,7.372
152,Dn,-2.337,7.372
152,Dn,-2.337,7.368
152,Dn,-2.332,7.372
152,Dn,-2.332,7.372
152,Dn,-2.337,7.368
152,Dn,-2.332,7.368
152,Dn,-2.332,7.368
152,Dn,-2.332,7.363
152,Dn,-2.332,7.363
152,Dn,-2.332,7.368
152,Dn,-2.332,7.363
152,Dn,-2.327,7.368
152,Dn,-2.327,7.368
152,Dn,-2.337,7.363
152,Dn,-2.327,7.358
152,Dn,-2.332,7.358
152,Dn,-2.332,7.363
152,Dn,-2.332,7.363
152,Dn,-2.332,7.363
152,Dn,-2.337,7.358
152,Dn,-2.332,7.363
152,Dn,-2.327,7.368
152,Dn,-2.332,7.368
152,Dn,-2.327,7.363
152,Dn,-2.327,7.363
152,Dn,-2.337,7.368
152,Dn,-2.327,7.368
152,Dn,-2.332,7.368
152,Dn,-2.337,7.368
152,Dn,-2.332,7.368
152,Dn,-2.327,7.372
152,Dn,-2.332,7.372
152,Dn,-2.327,7.368
152,Dn,-2.332,7.368
152,Dn,-2.337,7.368
152,Dn,-2.332,7.368
152,Dn,-2.332,7.368
152,Dn,-2.332,7.368
152,Dn,-2.332,7.368
152,Dn,-2.332,7.368
152,Dn,-2.332,7.368
152,Dn,-2.332,7.372
152,Dn,-2.332,7.368
152,Dn,-2.332,7.363
152,Dn,-2.332,7.368
152,Dn,-2.332,7.372
152,Dn,-2.327,7.368
152,Dn,-2.327,7.368
152,Dn,-2.327,7.372
152,Dn,-2.337,7.368
152,Dn,-2.332,7.368
152,Dn,-2.327,7.372
152,Dn,-2.332,7.363
152,Dn,-2.327,7.368
152,Dn,-2.332,7.377
152,Dn,-2.337,7.368
152,Dn,-2.332,7.368
152,Dn,-2.327,7.372
152,Dn,-2.337,7.372
152,Dn,-2.332,7.368
152,Dn,-2.327,7.372
152,Dn,-2.332,7.363
152,Dn,-2.332,7.372
152,Dn,-2.327,7.368
152,Dn,-2.332,7.368
152,Dn,-2.337,7.368
152,Dn,-2.332,7.368
152,Dn,-2.332,7.372
152,Dn,-2.332,7.372
152,Dn,-2.332,7.368
152,Dn,-2.332,7.368
152,Dn,-2.332,7.368
152,Dn,-2.332,7.368
152,Dn,-2.337,7.368
152,Dn,-2.332,7.363
152,Dn,-2.332,7.368
152,Dn,-2.337,7.358
152,Dn,-2.332,7.368
152,Dn,-2.327,7.372
152,Dn,-2.337,7.363
152,Dn,-2.332,7.363
152,Dn,-2.332,7.368
152,Dn,-2.337,7.372
152,Dn,-2.327,7.372
152,Dn,-2.327,7.368
152,Dn,-2.337,7.368
152,Dn,-2.327,7.363
152,Dn,-2.322,7.372
152,Dn,-2.332,7.368
152,Dn,-2.332,7.368
152,Dn,-2.327,7.368
152,Dn,-2.332,7.368
152,Dn,-2.332,7.368
152,Dn,-2.327,7.368
152,Dn,-2.332,7.363
152,Dn,-2.327,7.358
152,Dn,-2.327,7.363
152,Dn,-2.337,7.368
152,Dn,-2.327,7.358
152,Dn,-2.332,7.363
152,Dn,-2.332,7.363
152,Dn,-2.327,7.363
152,Dn,-2.322,7.363
152,Dn,-2.332,7.358
152,Dn,-2.327,7.363
152,Dn,-2.322,7.368
152,Dn,-2.332,7.363
152,Dn,-2.322,7.368
152,Dn,-2.327,7.363
152,Dn,-2.327,7.363
152,Dn,-2.332,7.363
152,Dn,-2.322,7.363
152,Dn,-2.327,7.358
152,Dn,-2.327,7.368
152,Dn,-2.327,7.368
152,Dn,-2.327,7.368
152,Dn,-2.332,7.372
152,Dn,-2.322,7.363
152,Dn,-2.322,7.368
152,Dn,-2.332,7.372
152,Dn,-2.332,7.368
152,Dn,-2.332,7.368
152,Dn,-2.327,7.377
152,Dn,-2.332,7.377
152,Dn,-2.332,7.368
152,Dn,-2.327,7.368
152,Dn,-2.327,7.372
152,Dn,-2.327,7.372
152,Dn,-2.332,7.377
152,Dn,-2.322,7.372
152,Dn,-2.327,7.372
152,Dn,-2.327,7.377
152,Dn,-2.327,7.377
152,Dn,-2.332,7.372
152,Dn,-2.332,7.372
152,Dn,-2.327,7.368
152,Dn,-2.327,7.358
152,Dn,-2.322,7.372
152,Dn,-2.327,7.372
152,Dn,-2.327,7.372
152,Dn,-2.327,7.372
152,Dn,-2.327,7.372
152,Dn,-2.322,7.372
152,Dn,-2.322,7.372
152,Dn,-2.322,7.377
152,Dn,-2.327,7.372
152,Dn,-2.327,7.368
152,Dn,-2.327,7.368
152,Dn,-2.322,7.363
152,Dn,-2.322,7.372
152,Dn,-2.327,7.372
152,Dn,-2.332,7.363
152,Dn,-2.322,7.368
152,Dn,-2.327,7.368
152,Dn,-2.322,7.368
152,Dn,-2.322,7.372
152,Dn,-2.327,7.368
152,Dn,-2.327,7.368
152,Dn,-2.322,7.368
152,Dn,-2.322,7.368
152,Dn,-2.322,7.358
152,Dn,-2.322,7.363
152,Dn,-2.327,7.368
152,Dn,-2.327,7.358
152,Dn,-2.322,7.363
152,Dn,-2.317,7.368
152,Dn,-2.327,7.358
152,Dn,-2.322,7.363
152,Dn,-2.322,7.358
152,Dn,-2.322,7.358
152,Dn,-2.322,7.363
152,Dn,-2.327,7.358
152,Dn,-2.322,7.358
152,Dn,-2.322,7.353
152,Dn,-2.322,7.363
152,Dn,-2.327,7.358
152,Dn,-2.322,7.363
152,Dn,-2.322,7.358
152,Dn,-2.322,7.353
152,Dn,-2.317,7.363
152,Dn,-2.322,7.363
152,Dn,-2.322,7.358
152,Dn,-2.322,7.358
152,Dn,-2.317,7.363
152,Dn,-2.322,7.363
152,Dn,-2.322,7.363
152,Dn,-2.322,7.358
152,Dn,-2.317,7.353
152,Dn,-2.322,7.363
152,Dn,-2.317,7.358
152,Dn,-2.322,7.358
152,Dn,-2.322,7.358
152,Dn,-2.322,7.363
152,Dn,-2.327,7.358
152,Dn,-2.322,7.358
152,Dn,-2.317,7.358
152,Dn,-2.317,7.363
152,Dn,-2.317,7.363
152,Dn,-2.322,7.363
152,Dn,-2.322,7.348
152,Dn,-2.327,7.358
152,Dn,-2.322,7.363
152,Dn,-2.317,7.348
152,Dn,-2.317,7.353
152,Dn,-2.317,7.353
152,Dn,-2.317,7.348
152,Dn,-2.317,7.353
152,Dn,-2.317,7.358
152,Dn,-2.317,7.353
152,Dn,-2.322,7.353
152,Dn,-2.322,7.353
152,Dn,-2.322,7.348
152,Dn,-2.322,7.358
152,Dn,-2.322,7.358
152,Dn,-2.322,7.368
152,Dn,-2.322,7.358
152,Dn,-2.317,7.358
152,Dn,-2.322,7.358
152,Dn,-2.317,7.353
152,Dn,-2.322,7.358
152,Dn,-2.327,7.343
152,Dn,-2.317,7.348
152,Dn,-2.317,7.348
152,Dn,-2.317,7.348
152,Dn,-2.322,7.353
152,Dn,-2.317,7.358
152,Dn,-2.317,7.358
152,Dn,-2.322,7.353
152,Dn,-2.317,7.353
152,Dn,-2.317,7.343
152,Dn,-2.313,7.353
152,Dn,-2.317,7.353
152,Dn,-2.317,7.353
152,Dn,-2.317,7.353
152,Dn,-2.313,7.348
152,Dn,-2.317,7.348
152,Dn,-2.313,7.348
152,Dn,-2.317,7.348
152,Dn,-2.317,7.343
152,Dn,-2.317,7.343
152,Dn,-2.313,7.343
152,Dn,-2.313,7.343
152,Dn,-2.317,7.353
152,Dn,-2.317,7.353
152,Dn,-2.322,7.343
152,Dn,-2.317,7.343
152,Dn,-2.317,7.343
152,Dn,-2.317,7.348
152,Dn,-2.313,7.348
152,Dn,-2.313,7.353
152,Dn,-2.322,7.348
152,Dn,-2.317,7.348
152,Dn,-2.317,7.353
152,Dn,-2.317,7.343
152,Dn,-2.313,7.353
152,Dn,-2.317,7.348
152,Dn,-2.313,7.343
152,Dn,-2.317,7.348
152,Dn,-2.313,7.353
152,Dn,-2.317,7.353
152,Dn,-2.313,7.348
152,Dn,-2.313,7.353
152,Dn,-2.317,7.348
152,Dn,-2.313,7.343
152,Dn,-2.317,7.348
152,Dn,-2.313,7.353
152,Dn,-2.322,7.358
152,Dn,-2.317,7.353
152,Dn,-2.313,7.343
152,Dn,-2.313,7.348
152,Dn,-2.313,7.348
152,Dn,-2.317,7.343
152,Dn,-2.313,7.353
152,Dn,-2.317,7.348
152,Dn,-2.317,7.338
152,Dn,-2.308,7.348
152,Dn,-2.313,7.353
152,Dn,-2.317,7.348
152,Dn,-2.308,7.348
152,Dn,-2.308,7.348
152,Dn,-2.308,7.343
152,Dn,-2.308,7.348
152,Dn,-2.308,7.353
152,Dn,-2.313,7.348
152,Dn,-2.308,7.353
152,Dn,-2.313,7.353
152,Dn,-2.308,7.353
152,Dn,-2.308,7.358
152,Dn,-2.313,7.353
152,Dn,-2.313,7.353
152,Dn,-2.313,7.358
152,Dn,-2.308,7.358
152,Dn,-2.313,7.353
152,Dn,-2.308,7.348
152,Dn,-2.308,7.348
152,Dn,-2.308,7.343
152,Dn,-2.308,7.348
152,Dn,-2.308,7.348
152,Dn,-2.313,7.343
152,Dn,-2.308,7.348
152,Dn,-2.308,7.343
152,Dn,-2.308,7.343
152,Dn,-2.313,7.348
152,Dn,-2.308,7.343
152,Dn,-2.308,7.338
152,Dn,-2.308,7.348
152,Dn,-2.308,7.343
152,Dn,-2.313,7.338
152,Dn,-2.308,7.338
152,Dn,-2.308,7.343
152,Dn,-2.308,7.343
152,Dn,-2.308,7.343
152,Dn,-2.308,7.343
152,Dn,-2.308,7.338
152,Dn,-2.308,7.348
152,Dn,-2.308,7.338
152,Dn,-2.313,7.338
152,Dn,-2.308,7.348
152,Dn,-2.308,7.343
152,Dn,-2.308,7.343
152,Dn,-2.308,7.343
152,Dn,-2.313,7.348
152,Dn,-2.308,7.333
152,Dn,-2.303,7.343
152,Dn,-2.308,7.348
152,Dn,-2.308,7.333
152,Dn,-2.308,7.343
152,Dn,-2.303,7.343
152,Dn,-2.308,7.343
152,Dn,-2.308,7.338
152,Dn,-2.303,7.338
152,Dn,-2.308,7.338
152,Dn,-2.303,7.343
152,Dn,-2.313,7.343
152,Dn,-2.308,7.333
152,Dn,-2.308,7.338
152,Dn,-2.308,7.338
152,Dn,-2.308,7.333
152,Dn,-2.303,7.338
152,Dn,-2.303,7.338
152,Dn,-2.308,7.333
152,Dn,-2.308,7.338
152,Dn,-2.308,7.338
152,Dn,-2.303,7.328
152,Dn,-2.303,7.333
152,Dn,-2.303,7.333
152,Dn,-2.313,7.333
152,Dn,-2.303,7.328
152,Dn,-2.303,7.338
152,Dn,-2.303,7.328
152,Dn,-2.308,7.333
152,Dn,-2.303,7.324
152,Dn,-2.303,7.328
152,Dn,-2.308,7.333
152,Dn,-2.308,7.333
152,Dn,-2.303,7.324
152,Dn,-2.303,7.333
152,Dn,-2.303,7.333
152,Dn,-2.308,7.333
152,Dn,-2.303,7.333
152,Dn,-2.303,7.328
152,Dn,-2.303,7.333
152,Dn,-2.303,7.333
152,Dn,-2.303,7.328
152,Dn,-2.303,7.324
152,Dn,-2.303,7.338
152,Dn,-2.303,7.343
152,Dn,-2.303,7.338
152,Dn,-2.303,7.333
152,Dn,-2.303,7.338
152,Dn,-2.303,7.338
152,Dn,-2.308,7.343
152,Dn,-2.303,7.333
152,Dn,-2.303,7.328
152,Dn,-2.303,7.333
152,Dn,-2.303,7.328
152,Dn,-2.303,7.328
152,Dn,-2.303,7.338
152,Dn,-2.308,7.333
152,Dn,-2.308,7.328
152,Dn,-2.303,7.328
152,Dn,-2.298,7.328
152,Dn,-2.303,7.324
152,Dn,-2.303,7.328
152,Dn,-2.303,7.324
152,Dn,-2.303,7.324
152,Dn,-2.308,7.328
152,Dn,-2.308,7.328
152,Dn,-2.308,7.324
152,Dn,-2.298,7.328
152,Dn,-2.303,7.324
152,Dn,-2.303,7.324
152,Dn,-2.303,7.324
152,Dn,-2.303,7.324
152,Dn,-2.303,7.324
152,Dn,-2.298,7.328
152,Dn,-2.303,7.328
152,Dn,-2.308,7.328
152,Dn,-2.303,7.328
152,Dn,-2.298,7.324
152,Dn,-2.298,7.319
152,Dn,-2.303,7.328
152,Dn,-2.303,7.328
152,Dn,-2.303,7.319
152,Dn,-2.298,7.324
152,Dn,-2.298,7.328
152,Dn,-2.293,7.324
152,Dn,-2.298,7.328
152,Dn,-2.303,7.324
152,Dn,-2.303,7.324
152,Dn,-2.298,7.324
152,Dn,-2.298,7.324
152,Dn,-2.298,7.324
152,Dn,-2.303,7.333
152,Dn,-2.298,7.333
152,Dn,-2.303,7.324
152,Dn,-2.298,7.328
152,Dn,-2.293,7.328
152,Dn,-2.293,7.324
152,Dn,-2.298,7.328
152,Dn,-2.293,7.328
152,Dn,-2.303,7.328
152,Dn,-2.298,7.324
152,Dn,-2.298,7.328
152,Dn,-2.298,7.319
152,Dn,-2.293,7.328
152,Dn,-2.298,7.328
152,Dn,-2.303,7.328
152,Dn,-2.293,7.328
152,Dn,-2.293,7.328
152,Dn,-2.293,7.324
152,Dn,-2.298,7.324
152,Dn,-2.298,7.324
152,Dn,-2.293,7.319
152,Dn,-2.293,7.324
152,Dn,-2.288,7.319
152,Dn,-2.298,7.319
152,Dn,-2.293,7.324
152,Dn,-2.293,7.314
152,Dn,-2.293,7.314
152,Dn,-2.293,7.324
152,Dn,-2.293,7.314
152,Dn,-2.293,7.309
152,Dn,-2.288,7.314
152,Dn,-2.288,7.314
152,Dn,-2.283,7.314
152,Dn,-2.283,7.324
152,Dn,-2.288,7.319
152,Dn,-2.288,7.314
152,Dn,-2.283,7.314
152,Dn,-2.283,7.324
152,Dn,-2.288,7.314
152,Dn,-2.288,7.314
152,Dn,-2.283,7.309
152,Dn,-2.283,7.309
152,Dn,-2.283,7.314
152,Dn,-2.283,7.314
152,Dn,-2.283,7.309
152,Dn,-2.283,7.309
152,Dn,-2.283,7.319
152,Dn,-2.283,7.314
152,Dn,-2.288,7.314
152,Dn,-2.283,7.314
152,Dn,-2.288,7.309
152,Dn,-2.278,7.319
152,Dn,-2.288,7.319
152,Dn,-2.288,7.319
152,Dn,-2.283,7.314
152,Dn,-2.278,7.319
152,Dn,-2.288,7.319
152,Dn,-2.283,7.319
152,Dn,-2.283,7.314
152,Dn,-2.278,7.319
152,Dn,-2.283,7.319
152,Dn,-2.283,7.314
152,Dn,-2.283,7.319
152,Dn,-2.283,7.319
152,Dn,-2.278,7.319
152,Dn,-2.283,7.314
152,Dn,-2.278,7.319
152,Dn,-2.283,7.319
152,Dn,-2.288,7.314
152,Dn,-2.283,7.319
152,Dn,-2.283,7.314
152,Dn,-2.283,7.314
152,Dn,-2.283,7.314
152,Dn,-2.283,7.319
152,Dn,-2.288,7.309
152,Dn,-2.283,7.314
152,Dn,-2.283,7.319
152,Dn,-2.283,7.314
152,Dn,-2.278,7.314
152,Dn,-2.278,7.314
152,Dn,-2.283,7.309
152,Dn,-2.283,7.319
152,Dn,-2.288,7.319
152,Dn,-2.278,7.309
152,Dn,-2.283,7.314
152,Dn,-2.278,7.319
152,Dn,-2.288,7.319
152,Dn,-2.278,7.314
